user,rate_blink_left,rate_blink_right,rate_smile_or_not,blink_left,blink_right,smile_or_not
3,1,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.89,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.72,0.83,0.09,0,0,0
3,0.77,0.82,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0,0.88,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.59,0.98,0.45,0,0,1
3,0.55,0.99,0.07,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,1,0.99,0.01,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.99,1,0.04,0,0,0
3,0.3,0.08,0.01,1,1,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.62,0.99,0.41,0,0,1
3,0.99,0.86,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.87,0,0,0,0
3,0.79,0.59,0.02,0,0,0
3,0.62,0.99,0.41,0,0,1
3,1,0.99,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0,0,0,0
3,1,0.99,0.01,0,0,0
3,0.36,0.03,0.01,1,1,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.83,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.81,0.01,0,0,0
3,0.92,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,1,0.01,0,0,0
3,0.99,1,0.01,0,0,0
2,0.99,0.99,0.19,0,0,0
2,0.76,0.82,0.04,0,0,0
2,0.83,0.8,0.11,0,0,0
2,0.99,0.69,0.08,0,0,0
2,0.99,0.99,0.31,0,0,0
2,0.82,0.69,0.02,0,0,0
2,0,0.8,0.27,0,0,0
2,0.86,0.93,0.09,0,0,0
2,0.99,0.99,0.19,0,0,0
2,0.91,0.7,0.28,0,0,0
2,0.88,0.86,0.32,0,0,0
2,0.85,0.74,0.2,0,0,0
2,0.57,0.33,0.12,0,1,0
2,0.03,0.22,0.06,1,1,0
2,0.8,0.81,0.08,0,0,0
2,0.5,0.4,0.99,0,1,1
2,0.99,0.77,0.12,0,0,0
2,0.85,0.66,0.54,0,0,1
2,0.71,0.57,0.96,0,0,1
2,0.58,0.43,0.97,0,1,1
2,0.31,0.37,0.1,1,1,0
2,0.67,0.69,0.16,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.84,0.81,0.7,0,0,1
2,0.59,0.26,0.99,0,1,1
2,0.64,0.3,0.99,0,1,1
2,0.69,0.71,0.16,0,0,0
2,0.58,0.43,0.97,0,1,1
2,0.69,0.71,0.16,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.03,0.28,0.14,1,1,0
2,0.27,0.25,0.65,1,1,1
2,0.63,0.32,0.99,0,1,1
2,0.99,0.89,0.12,0,0,0
2,0.73,0.37,0.32,0,1,0
2,0.88,0.93,0.13,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.66,0.48,0.4,0,1,0
2,0.78,0.7,0.83,0,0,1
2,0.99,0.99,0.21,0,0,0
2,0.99,0.97,0.04,0,0,0
2,0.92,0.99,0.24,0,0,0
2,0.96,0.73,0.14,0,0,0
3,0.99,0.83,0.04,0,0,0
3,0.99,0.88,0.01,0,0,0
3,0.99,0.91,0.01,0,0,0
3,0.72,0.29,0.26,0,1,0
3,0.7,0.98,0.01,0,0,0
3,0.92,0.96,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.97,0.01,0,0,0
1,1,0.99,0.01,0,0,0
3,0.94,0.84,0.01,0,0,0
3,0.98,0.94,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.92,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.93,0.78,0.01,0,0,0
3,0.93,0.78,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.96,0.01,0,0,0
3,0.99,0.84,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.87,0.04,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.73,0.01,0,0,0
3,0.99,0.83,0.04,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.92,0.96,0,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.82,0.01,0,0,0
1,1,0.99,0.05,0,0,0
1,1,0.99,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.06,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.59,0.8,0.01,0,0,0
1,1,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
1,1,0.95,0.01,0,0,0
3,0.92,0.88,0.02,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.82,0.89,0.04,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.94,0.9,0.04,0,0,0
2,0.9,0.99,0.25,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.97,0.99,0.16,0,0,0
2,0.64,0.99,0.21,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.92,0.99,0.35,0,0,0
2,0.85,0.99,0.04,0,0,0
2,0.98,0.99,0.16,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.05,0.02,0.02,1,1,0
2,0.99,0.99,0.05,0,0,0
2,0.99,0.99,0.95,0,0,1
2,0.83,0.99,0.92,0,0,1
2,0.88,0.99,0.14,0,0,0
2,0.92,0.99,0.35,0,0,0
2,0.84,0.99,0.22,0,0,0
2,0.64,0.99,0.21,0,0,0
2,0.87,0.87,0.15,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.05,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.66,0.99,0.04,0,0,0
2,0.99,0.99,0.05,0,0,0
2,0.83,0.99,0.14,0,0,0
2,0.7,0.99,0.04,0,0,0
2,0.63,0.99,0.06,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.88,0.99,0.14,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.89,0.97,0.06,0,0,0
2,0.63,0.99,0.06,0,0,0
2,0.71,0.99,0.1,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.81,0.99,0.01,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.99,0.95,0.07,0,0,0
2,0.99,1,0,0,0,0
2,0.89,0.97,0.06,0,0,0
2,1,0.99,0.09,0,0,0
2,0.99,0.95,0.07,0,0,0
2,0.81,0.99,0.01,0,0,0
2,0.84,0.99,0.22,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.08,0,0,0
2,0.79,0.99,0.31,0,0,0
2,0.99,0.99,0.11,0,0,0
2,1,0.99,0.09,0,0,0
2,0.99,0.99,0.71,0,0,1
2,0.99,0.99,0.22,0,0,0
2,0.85,0.99,0.04,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.75,0.99,0.32,0,0,0
2,0.76,0.99,0.42,0,0,1
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.99,0.99,0.09,0,0,0
2,0.78,0.99,0.02,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.96,0.99,0.06,0,0,0
2,0.19,0.02,0.68,1,1,1
2,0.91,0.86,0.08,0,0,0
2,0.71,0.99,0.1,0,0,0
2,0.99,0.99,0.95,0,0,1
2,0.99,0.99,0.15,0,0,0
2,0.9,0.99,0.25,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.71,0.99,0.32,0,0,0
2,0.99,0.96,0.02,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.99,0.99,0.23,0,0,0
2,0.79,0.99,0.31,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.28,0,0,0
2,0.45,0.71,0.04,1,0,0
2,0.85,0.99,0.18,0,0,0
2,0.45,0.71,0.04,1,0,0
2,0.99,0.99,0.07,0,0,0
2,0.78,0.99,0.02,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.29,0,0,0
2,0.93,0.99,0.01,0,0,0
2,0.99,0.99,0.2,0,0,0
2,0.76,0.99,0.13,0,0,0
2,1,0.99,0.02,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.07,0,0,0
2,0.99,0.99,0.2,0,0,0
2,0.96,0.99,0.06,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.95,0,0,1
2,0.99,0.99,0.18,0,0,0
2,0.89,0.63,0.1,0,0,0
2,0.83,0.99,0.17,0,0,0
2,1,0.99,0.06,0,0,0
2,0.82,0.89,0.04,0,0,0
2,0.62,0.41,0.95,0,1,1
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.7,0.99,0.04,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.02,0.02,0.15,1,1,0
2,1,0.99,0.08,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.62,0.41,0.95,0,1,1
2,0.99,0.99,0.37,0,0,0
2,0.99,0.99,0.23,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.76,0.99,0.13,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.83,0.99,0.95,0,0,1
2,0.99,0.99,0.38,0,0,0
2,0.99,0.99,0.08,0,0,0
2,0.76,0.99,0.42,0,0,1
2,0.66,0.99,0.04,0,0,0
2,0.99,0.99,0.38,0,0,0
2,0.99,0.99,0.17,0,0,0
2,0.99,0.99,0.27,0,0,0
2,0.99,0.99,0.28,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.09,0,0,0
2,0.99,0.96,0.02,0,0,0
2,0.75,0.99,0.22,0,0,0
2,0.99,0.99,0.18,0,0,0
2,0.99,0.99,0.71,0,0,1
2,0.99,0.99,0.07,0,0,0
2,0.44,0.53,0.07,1,0,0
2,0.99,0.99,0.49,0,0,1
2,0.99,0.99,0.01,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.89,0.63,0.1,0,0,0
2,0.99,0.99,0.02,0,0,0
2,0.83,0.99,0.17,0,0,0
2,0.99,1,0,0,0,0
2,1,0.99,0.08,0,0,0
2,0.71,0.99,0.32,0,0,0
2,0.89,0.99,0.71,0,0,1
2,0.99,0.99,0.03,0,0,0
2,0.85,0.99,0.04,0,0,0
2,0.93,0.99,0.01,0,0,0
2,0.97,0.99,0.16,0,0,0
2,0.96,0.85,0.01,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.95,0.99,0.24,0,0,0
2,0.44,0.53,0.07,1,0,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.95,0,0,1
2,0.99,0.99,0.01,0,0,0
2,0.93,0.99,0.17,0,0,0
2,0.92,0.99,0.01,0,0,0
2,0.19,0.02,0.68,1,1,1
2,0.91,0.86,0.08,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.05,0.02,0.02,1,1,0
2,0.92,0.99,0.01,0,0,0
2,0.47,0.69,0.1,1,0,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.37,0,0,0
2,0.88,0.99,0.21,0,0,0
2,0.75,0.99,0.32,0,0,0
2,0.99,0.99,0.95,0,0,1
2,0.19,0.35,0,1,1,0
2,0.39,0.02,0.05,1,1,0
2,1,0.99,0.13,0,0,0
2,0.03,0.02,0.04,1,1,0
2,0.89,0.99,0.71,0,0,1
2,0.99,0.99,0.04,0,0,0
2,0.83,0.99,0.14,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.29,0,0,0
2,0.31,0.02,0.14,1,1,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.15,0,0,0
2,0.99,0.99,0.05,0,0,0
2,0.85,0.99,0.18,0,0,0
2,0.98,0.99,0.16,0,0,0
2,0.31,0.02,0.14,1,1,0
2,0.21,0.02,0.06,1,1,0
2,1,0.99,0.06,0,0,0
2,0.99,0.99,0.05,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.84,0.99,0.17,0,0,0
2,0.99,0.99,0.09,0,0,0
2,0.99,0.99,0.27,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.39,0.02,0.05,1,1,0
2,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.1,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.87,0.01,0,0,0
3,0.97,0.97,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.93,0.03,0,0,0
3,0.99,0.83,0.04,0,0,0
3,1,0.99,0.01,0,0,0
3,1,0.95,0.01,0,0,0
3,0.9,0.81,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.98,0.95,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.73,0.01,0,0,0
3,0.99,0.97,0.02,0,0,0
1,1,0.99,0.05,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.98,0.94,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.86,0.01,0,0,0
3,0.91,0.72,0,0,0,0
3,0.99,0.99,0.06,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.98,0.1,0,0,0
3,0.99,0.96,0.01,0,0,0
3,0.99,0.97,0.02,0,0,0
3,0.9,0.81,0.01,0,0,0
3,0.99,0.99,0.1,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.88,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.97,0.97,0.01,0,0,0
3,0.99,0.97,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.97,0.01,0,0,0
3,0.81,0.53,0,0,0,0
3,0.99,0.99,0.03,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.97,0.83,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.82,0.01,0,0,0
3,0.99,0.93,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.97,0.83,0.01,0,0,0
3,0.98,0.95,0.02,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.96,0.01,0,0,0
3,0.99,0.99,0.05,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.97,0.99,0.03,0,0,0
3,0.94,0.9,0.14,0,0,0
3,0.99,0.98,0.1,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.88,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.9,0.01,0,0,0
3,0.7,0.98,0.01,0,0,0
3,0.99,0.99,0.01,0,0,0
3,0.99,0.93,0.01,0,0,0
2,0.95,0.91,0.26,0,0,0
2,0.58,0.42,0.22,0,1,0
2,0.92,0.99,0.17,0,0,0
2,0.79,0.74,0.24,0,0,0
2,0.3,0.62,0.23,1,0,0
2,0.99,0.99,0.12,0,0,0
2,0.03,0.23,0.14,1,1,0
2,0.89,0.99,0.06,0,0,0
2,0.99,0.99,0.02,0,0,0
2,0.95,0.95,0.14,0,0,0
2,0.99,0.99,0.2,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.68,0.64,0.45,0,0,1
2,0.33,0.64,0.08,1,0,0
2,0.99,0.99,0.1,0,0,0
2,0.79,0.97,0.22,0,0,0
2,0.79,0.95,0.28,0,0,0
2,0.86,0.93,0.07,0,0,0
2,0.79,0.99,0.03,0,0,0
2,0.76,0.99,0.05,0,0,0
2,0.16,0.06,0.01,1,1,0
2,0.71,0.52,0.39,0,0,0
2,0.89,0.99,0.08,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.12,0.53,0.17,1,0,0
2,0.99,0.99,0.19,0,0,0
2,0.71,0.85,0.01,0,0,0
2,0.85,0.98,0.22,0,0,0
2,0.99,0.87,0.11,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.11,0,0,0
2,0.09,0.2,0.98,1,1,1
2,0.97,0.79,0.01,0,0,0
2,0.99,0.84,0.11,0,0,0
2,0.33,0.64,0.08,1,0,0
2,0.68,0.99,0.1,0,0,0
2,0.72,0.77,0.16,0,0,0
2,0.99,0.99,0.16,0,0,0
2,0.81,0.99,0.07,0,0,0
2,0.03,0.23,0.14,1,1,0
2,0.08,0.28,0.21,1,1,0
2,0.88,0.99,0.09,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.96,0.99,0.05,0,0,0
2,0.96,0.99,0.02,0,0,0
2,0.03,0.44,0.04,1,1,0
2,0.93,0.88,0.17,0,0,0
2,0.59,0.84,0.03,0,0,0
2,0.98,0.99,0.03,0,0,0
2,0.87,0.98,0.11,0,0,0
2,0.96,0.99,0.02,0,0,0
2,0.97,0.99,0.17,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.88,0.99,0.09,0,0,0
2,0.97,0.79,0.01,0,0,0
2,0.9,0.86,0.12,0,0,0
2,0.99,0.97,0.15,0,0,0
2,0.3,0.62,0.23,1,0,0
2,0.8,0.99,0.01,0,0,0
2,0.79,0.99,0.03,0,0,0
2,0.48,0.18,0.97,1,1,1
2,0.39,0.77,0.13,1,0,0
2,0.81,0.99,0.07,0,0,0
2,0.39,0.77,0.13,1,0,0
2,0.99,0.99,0.11,0,0,0
2,0.94,0.99,0.05,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.87,0.99,0.04,0,0,0
2,0.99,0.99,0.17,0,0,0
2,0.13,0.24,0.06,1,1,0
2,0.99,0.99,0.13,0,0,0
2,0.87,0.94,0.03,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.41,0.23,0.99,1,1,1
2,0.99,0.96,0.07,0,0,0
2,0.66,0.75,0.07,0,0,0
2,0.74,0.72,0.02,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.41,0.23,0.99,1,1,1
2,0.97,0.99,0.1,0,0,0
2,0.99,0.87,0.15,0,0,0
2,0.75,0.24,0.7,0,1,1
2,0.91,0.89,0.19,0,0,0
2,0.72,0.77,0.16,0,0,0
2,0.97,0.99,0.17,0,0,0
2,0.79,0.97,0.22,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.4,0.17,0.98,1,1,1
2,0.75,0.24,0.7,0,1,1
2,0.84,0.81,0.01,0,0,0
2,0.99,0.83,0.04,0,0,0
2,0.77,0.81,0.25,0,0,0
2,0.99,0.83,0.07,0,0,0
2,0.57,0.62,0.01,0,0,0
2,0.66,0.75,0.07,0,0,0
2,0.4,0.17,0.98,1,1,1
2,0.99,0.99,0.11,0,0,0
2,0.66,0.12,0.98,0,1,1
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.02,0,0,0
2,0.84,0.81,0.01,0,0,0
2,0.12,0.53,0.17,1,0,0
2,0.97,0.99,0.18,0,0,0
2,0.66,0.12,0.98,0,1,1
2,0.78,0.99,0.04,0,0,0
2,0.96,0.96,0.14,0,0,0
2,0.91,0.89,0.19,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.97,0.94,0.04,0,0,0
2,0.84,0.89,0.21,0,0,0
2,0.97,0.94,0.04,0,0,0
2,0.99,0.96,0.07,0,0,0
2,0.98,0.99,0.03,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.17,0.15,0.98,1,1,1
2,0,0.36,0.96,0,1,1
2,0.99,0.99,0.03,0,0,0
2,0.8,0.99,0.01,0,0,0
2,0.57,0.62,0.01,0,0,0
2,0.98,0.99,0.02,0,0,0
2,0.56,0.75,0.01,0,0,0
2,0.86,0.93,0.07,0,0,0
2,0.08,0.28,0.21,1,1,0
2,0.99,0.87,0.03,0,0,0
2,0.83,0.77,0.07,0,0,0
2,0.16,0.06,0.01,1,1,0
2,0.99,0.99,0.1,0,0,0
2,0.99,0.99,0.06,0,0,0
2,0.99,0.99,0.2,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.85,0.98,0.22,0,0,0
2,0.92,0.99,0.17,0,0,0
2,0.99,0.84,0.11,0,0,0
2,0.9,0.87,0.2,0,0,0
2,0.87,0.99,0.06,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.32,0.5,0.01,1,0,0
2,0.99,0.99,0.17,0,0,0
2,0.94,0.99,0.07,0,0,0
2,0.93,0.86,0.12,0,0,0
2,0.58,0.42,0.22,0,1,0
2,0.99,0.97,0.15,0,0,0
2,0.99,0.87,0.15,0,0,0
2,0.99,0.99,0.12,0,0,0
2,0.95,0.95,0.14,0,0,0
2,0.71,0.99,0.03,0,0,0
2,0.59,0.84,0.03,0,0,0
2,0.97,0.99,0.1,0,0,0
2,0.86,0.91,0.16,0,0,0
2,0.87,0.99,0.06,0,0,0
2,0.87,0.99,0.04,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.78,0.99,0.04,0,0,0
2,0.99,0.99,0.11,0,0,0
2,0.17,0.15,0.98,1,1,1
2,0.93,0.94,0.16,0,0,0
2,0.9,0.87,0.2,0,0,0
2,0.99,0.99,0.14,0,0,0
2,0.94,0.99,0.12,0,0,0
2,0.83,0.77,0.07,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.79,0.89,0.13,0,0,0
2,0.96,0.99,0.05,0,0,0
2,0.86,0.91,0.16,0,0,0
2,0.82,0.99,0.23,0,0,0
2,0.79,0.74,0.24,0,0,0
2,0.74,0.72,0.02,0,0,0
2,0.99,0.87,0.03,0,0,0
2,0.94,0.99,0.07,0,0,0
2,0.99,0.99,0.1,0,0,0
2,0.97,0.99,0.18,0,0,0
2,0.99,0.99,0.13,0,0,0
2,0.98,0.99,0.02,0,0,0
2,0.99,0.87,0.11,0,0,0
2,0.83,0.94,0.07,0,0,0
2,0.77,0.99,0.01,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.71,0.99,0.01,0,0,0
2,0.11,0.12,0.29,1,1,0
2,0.99,0.99,0.03,0,0,0
2,0.84,0.99,0.02,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.88,0.99,0.13,0,0,0
2,0.77,0.99,0.2,0,0,0
2,0.91,0.95,0.05,0,0,0
2,0.92,0.99,0.03,0,0,0
2,0.76,0.99,0.01,0,0,0
2,0.5,0.73,0.33,0,0,0
2,0.82,0.98,0.06,0,0,0
2,0.88,0.99,0.12,0,0,0
2,0.99,0.99,0.09,0,0,0
2,0.77,0.99,0.04,0,0,0
2,0.73,0.99,0.07,0,0,0
2,0.92,0.99,0.05,0,0,0
2,0.71,0.99,0.07,0,0,0
2,0.72,0.99,0.03,0,0,0
2,0.9,0.99,0.04,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.97,0.99,0.01,0,0,0
2,0.72,0.99,0.03,0,0,0
2,0.99,0.99,0.03,0,0,0
2,0.32,0.34,0.06,1,1,0
2,0.52,0.02,0.03,0,1,0
2,0.8,0.99,0.34,0,0,0
2,0.83,0.97,0.27,0,0,0
2,0.81,0.99,0.05,0,0,0
2,0.77,0.99,0.04,0,0,0
2,0.77,0.91,0.09,0,0,0
2,0.14,0.43,0.06,1,1,0
2,0.76,0.99,0.01,0,0,0
2,0.9,0.99,0.04,0,0,0
2,0.62,0.59,0.04,0,0,0
2,0.73,0.99,0.07,0,0,0
2,0.86,0.79,0.07,0,0,0
2,0.99,0.99,0.01,0,0,0
2,0.77,0.99,0.01,0,0,0
2,0.79,0.99,0.04,0,0,0
2,0.8,0.94,0.11,0,0,0
2,0.81,0.99,0.07,0,0,0
2,0.95,0.99,0.07,0,0,0
2,0.26,0.17,0.1,1,1,0
2,0.81,0.99,0.06,0,0,0
2,0.73,0.99,0.01,0,0,0
2,0.99,0.99,0.09,0,0,0
2,0.91,0.99,0.18,0,0,0
2,0.86,0.99,0.01,0,0,0
2,0.14,0.43,0.06,1,1,0
2,0.77,0.99,0.01,0,0,0
2,0.86,0.79,0.07,0,0,0
2,0.92,0.99,0.03,0,0,0
2,0.04,0.47,0.18,1,1,0
2,0.7,0.99,0.1,0,0,0
2,0.77,0.99,0.2,0,0,0
2,0.86,0.99,0.01,0,0,0
2,0.99,0.99,0.04,0,0,0
2,0.92,0.99,0.05,0,0,0
2,0.46,0.97,0.06,1,0,0
2,0.71,0.71,0.01,0,0,0
2,0.8,0.99,0.34,0,0,0
2,0.8,0.99,0.06,0,0,0
2,0.74,0.46,0.01,0,1,0
2,0.85,0.99,0.01,0,0,0
2,0.67,0.78,0.05,0,0,0
2,0.87,0.99,0.05,0,0,0
2,0.81,0.99,0.05,0,0,0
2,0.68,0.99,0.41,0,0,1
2,0.99,0.99,0.03,0,0,0
2,0.68,0.99,0.41,0,0,1
2,0.79,0.97,0.05,0,0,0
2,0.83,0.97,0.27,0,0,0
2,0.7,0.99,0.1,0,0,0
2,0.71,0.99,0.01,0,0,0
2,0.71,0.99,0.07,0,0,0
2,0.65,0.99,0.35,0,0,0
2,0.92,0.99,0.11,0,0,0
2,0.84,0.99,0.04,0,0,0
2,0.88,0.99,0.12,0,0,0
2,0.81,0.99,0.06,0,0,0
2,0.65,0.58,0.08,0,0,0
2,0.85,0.99,0.04,0,0,0
2,0.79,0.99,0.04,0,0,0
2,0.73,0.99,0.13,0,0,0
2,0.74,0.99,0.02,0,0,0
2,0.88,0.99,0.13,0,0,0
2,0.65,0.99,0.35,0,0,0
2,0.85,0.99,0.04,0,0,0
2,0.68,0.95,0.4,0,0,0
2,0.03,0.02,0.08,1,1,0
2,0.31,0.7,0.01,1,0,0
2,0.77,0.99,0.01,0,0,0
2,0.67,0.99,0.14,0,0,0
